Age,Community_Building,Community_Membership_Family,Community_Membership_Hobbies,Community_Membership_None,Community_Membership_Other,Community_Membership_Political,Community_Membership_Professional,Community_Membership_Religious,Community_Membership_Support,Country,Disability_Cognitive,Disability_Hearing,Disability_Motor,Disability_Not_Impaired,Disability_Not_Say,Disability_Vision,Education_Attainment,Falsification_of_Information,Gender,Household_Income,How_You_Heard_About_Survey_Banner,How_You_Heard_About_Survey_Friend,How_You_Heard_About_Survey_Mailing_List,How_You_Heard_About_Survey_Others,How_You_Heard_About_Survey_Printed_Media,How_You_Heard_About_Survey_Remebered,How_You_Heard_About_Survey_Search_Engine,How_You_Heard_About_Survey_Usenet_News,How_You_Heard_About_Survey_WWW_Page,Major_Geographical_Location,Major_Occupation,Marital_Status,Most_Import_Issue_Facing_the_Internet,Opinions_on_Censorship,Primary_Computing_Platform,Primary_Language,Primary_Place_of_WWW_Access,Race,Not_Purchasing_Bad_experience,Not_Purchasing_Bad_press,Not_Purchasing_Cant_find,Not_Purchasing_Company_policy,Not_Purchasing_Easier_locally,Not_Purchasing_Enough_info,Not_Purchasing_Judge_quality,Not_Purchasing_Never_tried,Not_Purchasing_No_credit,Not_Purchasing_Not_applicable,Not_Purchasing_Not_option,Not_Purchasing_Other,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Receipt,Not_Purchasing_Security,Not_Purchasing_Too_complicated,Not_Purchasing_Uncomfortable,Not_Purchasing_Unfamiliar_vendor,Registered_to_Vote,Sexual_Preference,Web_Ordering,Web_Page_Creation,Who_Pays_for_Access_Dont_Know,Who_Pays_for_Access_Other,Who_Pays_for_Access_Parents,Who_Pays_for_Access_School,Who_Pays_for_Access_Self,Who_Pays_for_Access_Work,Willingness_to_Pay_Fees,Years_on_Internet,who,target
42,More,0,1,0,0,0,0,0,0,South_Carolina,0,0,0,1,0,0,Some_College,Under_25,Male,$20-29,0,0,0,1,0,0,0,0,0,USA,Management,Single,Privacy,1,Win95,English,Home,White,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Cost_too_high,4-6_yr,92877,Vice_President
19,Dont_Know,1,0,0,0,0,1,0,0,Virginia,0,0,0,1,0,0,Some_College,Never,Male,Not_Say,0,0,0,1,0,0,0,0,0,USA,Education,Single,Privacy,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,0,Other_sources,Under_6_mo,91188,College_Student
34,Equally,0,0,1,0,0,0,0,0,California,0,0,0,1,0,0,Masters,Under_25,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Other,1,NT,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr,97792,Other
41,Dont_Know,1,0,0,0,0,1,0,0,Virginia,0,0,0,1,0,0,Some_College,Never,Female,$75-99,0,0,0,1,0,0,0,0,1,USA,Management,Married,Navigation,4,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Not_Applicable,Heterosexual,Yes,No,0,0,0,0,0,1,Other,1-3_yr,91067,Manager
34,Dont_Know,0,0,0,0,0,1,0,0,Idaho,0,0,0,1,0,0,Professional,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Education,Married,Censorship,1,Win95,English,Primarily_work,White,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Other_sources,1-3_yr,98251,College_Educator
43,Equally,0,1,0,1,0,1,0,0,New_Mexico,0,0,0,1,0,0,Some_College,Never,Male,$10-19,1,0,0,0,0,0,0,0,0,USA,Education,Single,Navigation,2,,English,Home,Latino,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Gay_male,Yes,No,0,0,0,0,1,0,Other,Under_6_mo,98417,Other
20,Equally,0,0,0,1,0,1,0,0,Colorado,0,0,0,1,0,0,High_School,51-75,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Education,Single,Taxes,1,Macintosh,English,Primarily_home,White,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,Yes,Heterosexual,No,Yes,0,0,0,1,0,0,Other,4-6_yr,96225,College_Student
16,Dont_Know,0,0,1,0,0,0,0,0,New_York,0,0,0,1,0,0,Grammar,Under_25,Female,Not_Say,1,0,0,0,0,0,0,0,1,USA,Education,Single,Taxes,2,,English,Home,White,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,Heterosexual,No,No,1,0,0,0,0,0,Already_paying,Under_6_mo,40045,K-12_Student
25,More,0,1,0,0,0,1,1,0,California,0,0,0,1,0,0,College,Under_25,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Single,Privacy,1,Macintosh,English,Primarily_work,Asian,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Already_paying,1-3_yr,98130,Other
54,More,1,1,0,0,1,1,1,1,Texas,0,0,0,1,0,0,Some_College,Never,Male,Not_Say,0,0,0,0,0,0,1,0,0,USA,Professional,Married,Privacy,1,NT,English,Primarily_work,Other,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,Yes,Not_say,Yes,Yes,0,0,0,0,1,0,Other,1-3_yr,95869,Counselor
55,Equally,1,1,0,0,0,1,0,0,Florida,0,0,0,0,0,1,College,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Management,Married,Privacy,1,,English,Home,White,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,97784,Manager
56,Dont_Know,0,0,1,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,Professional,Never,Female,$20-29,0,0,0,0,0,0,0,0,1,USA,Professional,Divorced,Navigation,1,,English,Home,White,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,94655,Attorney/Judge
36,Equally,1,0,0,0,0,0,0,0,Minnesota,1,0,0,0,0,0,Masters,Under_25,Male,$10-19,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Censorship,1,,English,Home,Indigenous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,Yes,Bisexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo,90921,Consultant
20,More,0,0,1,0,0,0,0,0,British_Columbia,0,0,0,1,0,0,High_School,Never,Female,Under_$10,0,0,0,0,0,0,0,0,1,Canada,Other,Other,Privacy,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,1-3_yr,92621,Other
50,Equally,0,0,1,0,0,0,0,0,Virginia,0,0,0,1,0,0,College,Never,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Management,Married,Censorship,4,Win95,English,Primarily_home,White,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,1-3_yr,94485,Manager
20,Equally,1,0,0,0,0,0,0,0,Illinois,0,0,0,1,0,0,High_School,Under_25,Male,$50-74,1,0,0,0,0,0,0,0,0,USA,Education,Single,Privacy,3,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,1,1,1,1,Other_sources,1-3_yr,94487,College_Student
52,More,0,0,0,1,0,0,0,0,Maryland,0,0,0,1,0,0,College,Never,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Management,Divorced,Privacy,1,Macintosh,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr,93606,Self_Employed
45,Dont_Know,1,0,0,1,0,0,1,0,Washington,0,0,0,1,0,0,College,Never,Male,$50-74,0,1,0,0,0,0,0,0,0,USA,Computer,Married,Taxes,1,OS2,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Cost_too_high,1-3_yr,96836,IS
23,Dont_Know,0,0,1,0,0,0,0,0,Kentucky,0,0,0,1,0,0,College,Never,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,2,Win95,English,Primarily_home,White,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Cost_too_high,1-3_yr,94584,College_Student
22,Less,0,1,0,0,0,1,0,0,Germany,0,0,0,0,0,1,Some_College,51-75,Male,Not_Say,0,0,0,1,0,0,0,0,0,Europe,Computer,Other,Privacy,1,Macintosh,German,Primarily_home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr,98524,Programmer
29,More,0,1,0,1,0,1,0,0,Minnesota,0,0,0,1,0,0,Some_College,Never,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Other,Married,Dont_Know,3,,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,No,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo,98525,Homemaker
49,Equally,1,0,0,0,0,0,0,0,Connecticut,0,0,0,1,0,0,College,Never,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Computer,Single,Encryption,1,,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr,92375,Other
42,More,0,0,0,0,1,1,1,0,Missouri,0,0,0,1,0,0,College,Never,Female,$50-74,0,0,0,1,0,0,0,0,0,USA,Professional,Other,Censorship,1,Win95,English,Primarily_work,Indigenous,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Other_sources,Over_7_yr,79885,Writer/Journalist
46,More,1,1,0,0,0,1,0,0,Oregon,0,0,0,1,0,0,College,Never,Female,Over_$100,0,0,1,0,0,0,0,0,0,USA,Professional,Married,Encryption,4,Win95,English,Primarily_home,White,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Poor_quality,Over_7_yr,99194,Other
19,Dont_Know,0,0,0,1,0,0,0,0,Arkansas,0,0,0,1,0,0,High_School,NA,Female,Not_Say,0,0,0,1,0,0,0,0,0,USA,Education,Married,Privacy,3,Dont_Know,English,Home,White,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo,92305,College_Student
41,More,1,0,0,0,0,1,0,0,New_York,0,0,0,1,0,0,College,Never,Female,$40-49,0,0,0,0,0,0,0,1,0,USA,Management,Not_Say,Other,2,DOS,English,Work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not_Say,Not_say,Yes,Yes,0,0,0,0,0,1,Other_sources,1-3_yr,97308,Manager
47,More,1,1,0,0,0,1,0,1,Michigan,0,0,0,1,0,0,Some_College,Never,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Taxes,1,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,96506,Other
30,Equally,0,0,1,0,0,0,0,0,New_Jersey,0,0,0,1,0,0,High_School,Never,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Separated,Taxes,1,,English,Home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,6-12_mo,98607,Other
45,More,0,1,0,0,0,1,0,1,Michigan,0,0,0,1,0,0,College,Never,Female,$50-74,0,0,0,0,0,0,1,0,0,USA,Computer,Married,Taxes,4,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,1,0,0,0,1,Other_sources,4-6_yr,91886,Other
44,More,1,1,0,1,0,0,0,1,Florida,0,0,0,1,0,0,College,Under_25,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Management,Other,Censorship,1,,English,Primarily_home,White,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,Yes,Gay_male,Yes,No,0,0,0,0,0,1,Other_sources,1-3_yr,93104,CFO
53,More,0,0,0,1,0,0,0,0,California,0,0,0,1,0,0,Some_College,Never,Female,$30-39,0,0,0,0,0,0,0,1,0,USA,Computer,Other,Navigation,4,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Poor_quality,1-3_yr,95443,CIO
25,Equally,0,1,0,0,0,0,0,0,California,0,0,0,1,0,0,College,Under_25,Male,$30-39,0,0,0,0,0,0,0,1,0,USA,Computer,Single,Privacy,1,PC_Unix,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,4-6_yr,62042,Programmer
39,More,1,1,0,1,1,1,0,1,Florida,0,0,0,1,0,0,Some_College,Never,Female,$20-29,0,0,0,1,0,0,0,0,0,USA,Computer,Separated,Encryption,3,Win95,English,Home,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Not_Applicable,Lesbian,No,Yes,0,0,0,0,1,0,Already_paying,1-3_yr,94266,Mircocomputer
42,More,0,1,0,0,0,1,0,0,California,0,0,0,1,0,0,Some_College,Never,Female,$75-99,0,0,0,1,0,0,0,0,0,USA,Computer,Married,Censorship,1,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Other_sources,1-3_yr,97170,Mircocomputer
22,Dont_Know,0,0,0,0,0,1,0,0,Wisconsin,0,0,0,1,0,0,Some_College,NA,Female,$10-19,0,0,0,1,0,0,0,0,0,USA,Education,Single,Privacy,3,Windows,English,School,White,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,No,Heterosexual,No,Yes,0,0,0,1,0,0,Other,4-6_yr,97000,College_Student
19,Less,0,0,1,0,0,0,0,0,Washington_D.C.,0,0,0,1,0,0,Some_College,NA,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Dont_Know,3,Win95,English,School,White,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,Yes,Heterosexual,No,No,0,0,0,1,0,0,Other,1-3_yr,97172,College_Student
30,More,0,1,0,0,0,0,0,0,Texas,0,0,0,0,0,1,Some_College,Never,Female,$50-74,0,1,0,0,0,0,0,0,0,USA,Other,Married,Privacy,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,98757,Homemaker
40,More,1,1,0,0,1,1,1,1,Missouri,0,0,0,1,0,0,Some_College,Never,Male,$10-19,0,0,0,0,0,1,0,0,0,USA,Computer,Married,Censorship,1,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,1,Cost_too_high,4-6_yr,97173,Other
29,More,0,0,1,0,1,0,0,0,New_York,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Privacy,1,,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Dont_trust,6-12_mo,99034,Engineer
49,More,1,0,0,1,0,0,0,1,Alabama,0,0,0,1,0,0,Doctoral,Never,Female,Over_$100,0,0,1,0,0,0,0,1,0,USA,Education,Married,Privacy,4,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr,98689,College_Educator
49,More,0,1,0,0,0,0,0,0,Virginia,0,0,0,1,0,0,College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Management,Married,Censorship,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Over_7_yr,2099,CEO
20,Equally,0,0,0,1,0,0,0,0,Pennsylvania,0,0,0,0,0,1,Some_College,26-50,Male,Under_$10,1,0,0,0,0,0,1,0,1,USA,Education,Single,Navigation,2,Win95,English,School,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,0,Other_sources,1-3_yr,93225,College_Student
32,More,1,1,0,1,0,1,0,0,Pennsylvania,0,0,0,1,0,0,College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Divorced,Censorship,2,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr,94488,Other
29,More,0,1,0,0,0,1,0,0,Wisconsin,0,0,0,1,0,0,Doctoral,Under_25,Male,$40-49,0,1,0,1,0,0,0,0,0,USA,Education,Other,Navigation,2,Macintosh,English,Primarily_home,White,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Poor_quality,Over_7_yr,98540,College_Educator
36,Dont_Know,1,1,0,0,0,0,0,0,North_Carolina,0,0,0,1,0,0,Some_College,Never,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Taxes,1,Macintosh,English,Primarily_home,White,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,Yes,Heterosexual,No,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,94677,Engineer
49,More,0,0,0,0,0,1,1,0,Oklahoma,0,0,0,1,0,0,Some_College,Never,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Married,Taxes,1,Win95,English,Primarily_home,Other,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,No,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,4-6_yr,98411,K-12_Educator
30,More,0,1,0,1,0,1,0,0,Iceland,0,0,0,1,0,0,Masters,Under_25,Male,$20-29,0,0,0,0,0,1,0,0,0,Europe,Computer,Single,Navigation,1,Win95,Icelandic,Primarily_work,White,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Not_Applicable,Heterosexual,Yes,Yes,0,0,0,0,1,1,Payment_mechanism,4-6_yr,87806,Other
27,Equally,0,0,0,0,0,1,0,0,Pennsylvania,0,1,0,0,0,0,Masters,Under_25,Female,$40-49,0,0,0,0,0,0,1,0,1,USA,Education,Married,Censorship,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,0,Cost_too_high,Over_7_yr,98705,College_Student
45,More,0,0,0,1,0,0,0,0,Missouri,0,1,0,0,0,0,Some_College,Never,Male,$30-39,0,0,1,0,1,0,0,0,0,USA,Professional,Married,Censorship,2,Win95,English,Primarily_work,White,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,4-6_yr,95963,Broadcast/Media_Professional
36,Equally,0,0,1,0,0,0,0,0,Georgia,0,0,0,1,0,0,College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Taxes,3,Win95,English,Primarily_work,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Other_sources,6-12_mo,97186,Networking
52,Dont_Know,1,0,0,1,0,0,0,0,Texas,0,0,0,1,0,0,Special,Over_75,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Privacy,2,,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,97899,Nurse
45,Equally,0,1,0,0,0,0,0,0,Colorado,0,0,0,1,0,0,College,Never,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Education,Married,Other,2,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,1,Dont_trust,1-3_yr,93346,K-12_Educator
57,Dont_Know,0,0,1,0,0,0,0,0,Ohio,0,0,0,1,0,0,College,Under_25,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Other,3,,EnglishTagalog,Home,Asian,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo,98706,Other
26,Dont_Know,1,1,0,0,0,1,0,0,Florida,0,0,0,1,0,0,Masters,Never,Male,$20-29,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,1,Windows,English,Primarily_home,White,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Already_paying,1-3_yr,93506,K-12_Educator
53,More,0,0,0,0,0,1,0,0,British_Columbia,0,0,0,1,0,0,College,Never,Female,$20-29,0,0,0,0,0,0,0,0,1,Canada,Other,Divorced,Privacy,3,Win95,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,94495,Writer/Journalist
33,Dont_Know,0,0,0,0,0,1,0,0,New_York,0,0,0,1,0,0,Masters,Under_25,Male,Over_$100,0,0,0,1,0,0,0,0,0,USA,Management,Married,Privacy,2,Win95,English,Primarily_home,Black,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,94701,Manager
38,More,0,1,0,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,High_School,Under_25,Male,$40-49,0,0,0,0,0,0,0,0,1,USA,Other,Single,Censorship,1,,English,Home,White,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo,95792,Other
22,Dont_Know,0,0,1,0,0,0,0,0,Florida,0,0,0,0,0,1,College,Under_25,Female,$20-29,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Taxes,1,Win95,English,Primarily_work,Hispanic,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,No,Heterosexual,No,No,0,0,0,0,0,1,Already_paying,1-3_yr,96974,Advertising_Professional
48,Equally,1,0,0,0,0,0,0,0,Texas,0,0,0,1,0,0,Masters,Never,Male,Over_$100,0,0,0,0,0,0,1,0,1,USA,Management,Married,Navigation,4,Win95,English,Primarily_work,White,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,4-6_yr,97479,Other
37,More,1,1,0,1,0,0,0,0,Virginia,0,0,0,1,0,0,Some_College,Never,Male,$20-29,1,0,0,0,0,0,0,0,1,USA,Professional,Separated,Censorship,1,,English,Home,White,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo,92587,Technician
21,Dont_Know,0,0,1,0,0,0,0,0,Ohio,0,0,0,1,0,0,High_School,Never,Female,$30-39,0,0,0,1,0,0,0,0,0,USA,Other,Married,Privacy,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,6-12_mo,94716,Other
Not_Say,Dont_Know,0,0,1,0,0,0,0,0,Iowa,0,0,0,1,0,0,Some_College,NA,Male,$40-49,0,0,0,0,0,0,0,0,1,USA,Computer,Single,Privacy,1,Win95,English,Primarily_home,White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Not_Say,Not_say,Yes,Yes,0,0,0,0,1,0,Other,4-6_yr,93190,Other
35,More,0,1,0,0,0,0,0,0,United_Kingdom,0,0,0,1,0,0,College,26-50,Male,$50-74,0,0,0,0,0,0,0,0,1,Europe,Computer,Married,Censorship,1,Win95,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Yes,Heterosexual,No,Yes,0,0,0,0,0,1,Already_paying,4-6_yr,94705,Mircocomputer
23,Dont_Know,1,1,0,0,0,1,0,0,Iowa,0,0,0,1,0,0,College,Never,Female,$20-29,0,0,0,1,0,0,0,0,0,USA,Management,Single,Censorship,4,NT,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Other_sources,1-3_yr,95336,Other
24,Dont_Know,0,0,0,1,1,1,0,0,Alberta,0,0,0,1,0,0,College,Under_25,Female,Not_Say,0,0,0,0,0,0,1,0,0,Canada,Other,Married,Navigation,1,Windows,English,Work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Other,1-3_yr,96731,Other
49,More,1,1,0,0,0,1,1,0,Utah,0,0,0,1,0,0,Masters,Never,Male,Not_Say,0,0,0,1,0,0,0,0,0,USA,Professional,Married,Censorship,1,Macintosh,English,Home,Indigenous,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Poor_quality,4-6_yr,79934,Other
27,More,1,1,0,0,0,1,1,0,Florida,0,0,0,1,0,0,College,Under_25,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Privacy,2,Unix,English,Primarily_work,Other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,1,Other_sources,Over_7_yr,98361,Networking
29,More,0,1,0,0,0,1,0,1,Connecticut,0,0,0,1,0,0,High_School,Never,Female,$40-49,0,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,1,,English,Home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Yes,Heterosexual,Yes,No,0,1,0,0,0,0,Already_paying,Under_6_mo,96964,Homemaker
